chromosome	start	end	n_samples	pvalue	adj_pvalue	neg_med	pos_med	ambiguous_med	unique_cpg_pos	labels	med_llr_list	raw_llr_list	raw_pos_list	comment
18	23852000	23853000	2	0.011988011988011988	0.02515256626662462	1	1	0	9	["01_lean_SGLT2","02_lean_control"]	[3.605,-4.19]	[[7.15,11.29,3.605,-1.64,-1.76],[-5.32,-1.235,-2.6,-3.2,-4.19,-11.655,-8.115,-4.71,-1.515]]	[[23852298,23852339,23852527,23852855,23852909],[23852025,23852107,23852190,23852229,23852298,23852339,23852527,23852855,23852909]]	Non-significant pvalue
18	24550000	24551000	2	0.05927405927405928	0.07764684240141974	1	1	0	9	["01_lean_SGLT2","02_lean_control"]	[2.367,-4.832]	[[2.98,1.755,5.255,-2.395,-1.405,3.73,5.115,-8.48],[-6.235,0.29,-8.485,-4.705,0.1,-4.96]]	[[24550253,24550273,24550339,24550527,24550557,24550748,24550869,24550964],[24550253,24550273,24550339,24550362,24550748,24550964]]	Non-significant pvalue
18	25640000	25641000	2	0.09324009324009325	0.11242822218431976	1	1	0	13	["01_lean_SGLT2","02_lean_control"]	[2.005,-2.18]	[[3.865,6.66,2.82,-1.485,2.895,1.19,0.11,-7.95],[-2.18,-6.805,-0.765,-3.505,0.915]]	[[25640007,25640028,25640065,25640082,25640145,25640567,25640610,25640642],[25640461,25640784,25640903,25640917,25640932]]	Non-significant pvalue
18	28784000	28785000	2	0.05555555555555555	0.07317975760939957	1	1	0	7	["01_lean_SGLT2","02_lean_control"]	[2.09,-3.875]	[[1.15,5.76,4.5,-4.08,2.09],[0.155,-1.03,-3.875,-6.725,-5.275]]	[[28784192,28784256,28784339,28784473,28784564],[28784048,28784109,28784192,28784256,28784339]]	Non-significant pvalue
18	31503000	31504000	2	0.08225108225108226	0.10106501912327155	1	1	0	9	["01_lean_SGLT2","02_lean_control"]	[2.14,-5.36]	[[1.84,2.44,3.21,0.68,2.56,-8.555],[-0.265,-5.88,1.53,-9.34,-5.36]]	[[31503039,31503098,31503341,31503416,31503474,31503959],[31503098,31503740,31503908,31503934,31503959]]	Non-significant pvalue
18	31939000	31940000	2	0.002097902097902098	0.009690163850747793	1	1	0	9	["01_lean_SGLT2","02_lean_control"]	[-4.36,3.88]	[[1.93,-5.07,-0.44,-11.36,-11.37,-5.37,-1.42,-4.36,-3.65],[-2.71,2.205,7.215,5.21,3.88,7.54,0.25]]	[[31939190,31939323,31939374,31939412,31939440,31939466,31939479,31939509,31939529],[31939190,31939323,31939440,31939466,31939479,31939509,31939529]]	Significant pvalue
18	33522000	33523000	2	0.003108003108003108	0.011461214258417054	1	1	0	11	["01_lean_SGLT2","02_lean_control"]	[2.85,-2.982]	[[0.655,4.05,2.85,4.37,-0.81],[-3.145,-1.675,-1.055,-2.82,-3.485,-6.07,0.105,-4.76]]	[[33522250,33522278,33522553,33522573,33522671],[33522030,33522064,33522082,33522105,33522157,33522224,33522250,33522278]]	Non-significant pvalue
18	37678000	37679000	2	0.12554112554112554	0.14252318665666353	1	1	0	7	["01_lean_SGLT2","02_lean_control"]	[2.575,-2.798]	[[-2.87,2.575,3.6,2.83,-2.78],[-0.235,-5.35,-1.915,-3.885,-3.68,1.43]]	[[37678014,37678568,37678587,37678620,37678965],[37678014,37678568,37678587,37678620,37678752,37678789]]	Non-significant pvalue
18	37882000	37883000	2	0.028127428127428127	0.04601612336876039	1	1	0	9	["01_lean_SGLT2","02_lean_control"]	[-2.0,2.222]	[[0.205,-2.26,-0.46,-4.79,-1.64,-4.25,-1.74,-3.23],[2.1,-0.29,5.245,2.345,8.35,4.335,-0.52,-13.785]]	[[37882349,37882516,37882708,37882740,37882790,37882805,37882824,37882845],[37882349,37882708,37882740,37882790,37882805,37882824,37882845,37882989]]	Non-significant pvalue
18	38206000	38207000	2	0.004662004662004662	0.014206937923258986	1	1	0	10	["01_lean_SGLT2","02_lean_control"]	[-3.455,2.105]	[[-2.82,1.85,-2.98,-4.45,-6.51,-3.93,-4.285,-6.58,-2.88,-0.935],[2.105,1.73,3.675,-2.04,4.675]]	[[38206213,38206235,38206583,38206599,38206729,38206771,38206792,38206814,38206834,38206853],[38206729,38206771,38206792,38206814,38206834]]	Non-significant pvalue
18	40211000	40212000	2	0.007936507936507936	0.019663074095422464	1	1	0	5	["01_lean_SGLT2","02_lean_control"]	[-4.735,2.96]	[[-4.735,-0.25,-6.44,-5.095,-1.705],[2.11,0.47,2.96,9.945,7.425]]	[[40211051,40211066,40211078,40211133,40211516],[40211051,40211066,40211078,40211133,40211516]]	Non-significant pvalue
18	40705000	40706000	2	0.007184250218305946	0.01903766138251257	1	1	0	12	["01_lean_SGLT2","02_lean_control"]	[-3.238,2.19]	[[-1.87,4.605,-5.035,1.695,-5.6,-1.155,2.28,-5.095,-3.845,-2.63,-6.885,-5.07],[1.81,2.19,1.1,11.9,2.845,2.065,2.795]]	[[40705058,40705148,40705334,40705348,40705374,40705509,40705591,40705827,40705853,40705922,40705955,40705973],[40705509,40705591,40705827,40705853,40705922,40705955,40705973]]	Non-significant pvalue
18	41066000	41067000	2	0.15079365079365079	0.16560607813644954	1	1	0	7	["01_lean_SGLT2","02_lean_control"]	[-2.18,3.475]	[[0.18,-2.18,0.22,-8.46,-2.995],[3.475,3.6,-2.96,-1.27,4.0]]	[[41066159,41066381,41066464,41066481,41066675],[41066047,41066107,41066159,41066381,41066464]]	Non-significant pvalue
18	42380000	42381000	2	0.00010304788403311473	0.003588155910137334	1	1	0	16	["01_lean_SGLT2","02_lean_control"]	[-2.118,3.157]	[[-5.875,-3.73,-4.08,-4.865,-1.695,-0.925,1.805,-0.735,-2.54,-0.01,-5.88,-4.665,-0.305,0.08],[-1.015,4.565,2.32,3.3,3.685,3.015,0.825,8.925,6.51,2.745,5.66,0.14]]	[[42380052,42380324,42380344,42380374,42380409,42380430,42380442,42380457,42380481,42380495,42380661,42380727,42380953,42380990],[42380101,42380158,42380324,42380344,42380374,42380409,42380430,42380442,42380457,42380481,42380495,42380990]]	Significant pvalue
18	42905000	42906000	2	0.006787330316742082	0.01844940989877315	1	1	0	10	["01_lean_SGLT2","02_lean_control"]	[-2.065,2.805]	[[-2.065,-5.225,-6.29,-0.415,-1.71,-6.87,0.745],[1.75,3.73,3.32,2.56,3.67,3.28,2.85,2.76,-4.06,-3.57]]	[[42905060,42905155,42905167,42905375,42905446,42905879,42905936],[42905060,42905155,42905167,42905307,42905375,42905446,42905650,42905699,42905879,42905936]]	Non-significant pvalue
18	43281000	43282000	2	0.1078921078921079	0.12550390785684903	1	1	0	9	["01_lean_SGLT2","02_lean_control"]	[-2.492,3.62]	[[-4.605,-2.805,-2.415,0.37,2.07,-2.57,-0.29,-2.735],[5.375,4.93,2.99,4.25,-1.68,-5.76]]	[[43281050,43281066,43281241,43281272,43281534,43281596,43281813,43281865],[43281002,43281050,43281066,43281534,43281813,43281865]]	Non-significant pvalue
18	44763000	44764000	2	0.004662004662004662	0.014206937923258986	1	1	0	9	["01_lean_SGLT2","02_lean_control"]	[-4.15,2.59]	[[-0.215,-4.79,-6.295,-5.175,-3.51,-2.395],[-0.475,0.875,-0.47,3.035,2.59,3.9,4.915]]	[[44763079,44763258,44763666,44763686,44763874,44763929],[44763258,44763581,44763599,44763617,44763666,44763686,44763929]]	Non-significant pvalue
18	47154000	47155000	2	0.005905205905205905	0.016688662644544997	1	1	0	14	["01_lean_SGLT2","02_lean_control"]	[2.245,-3.31]	[[3.145,7.44,5.69,-0.33,2.245,-0.49,-2.235],[-0.795,-0.28,-11.52,-1.82,-7.01,-10.59,-2.78,-3.84]]	[[47154227,47154247,47154267,47154289,47154304,47154647,47154667],[47154560,47154667,47154818,47154834,47154857,47154881,47154902,47154990]]	Non-significant pvalue
18	48803000	48804000	2	0.004662004662004662	0.014206937923258986	1	1	0	7	["01_lean_SGLT2","02_lean_control"]	[3.22,-4.842]	[[4.345,-3.73,4.435,3.05,8.51,2.385,3.22],[1.76,-7.17,-6.02,-5.26,-4.425,0.875]]	[[48803166,48803588,48803739,48803790,48803859,48803891,48803931],[48803166,48803739,48803790,48803859,48803891,48803931]]	Non-significant pvalue
18	49036000	49037000	2	0.11348940914158305	0.13124286934355583	1	1	0	26	["01_lean_SGLT2","02_lean_control"]	[2.035,-2.365]	[[4.015,-1.03,2.035,2.315,-6.83],[-2.315,-4.635,-2.52,-7.69,-9.995,-2.415,-3.25,-13.6,-2.19,-0.4,-6.15,-8.84,-4.35,-3.36,-1.56,-0.04,0.23,-0.195,0.485,5.71,1.99,1.17]]	[[49036346,49036365,49036403,49036621,49036992],[49036049,49036102,49036129,49036142,49036185,49036210,49036525,49036553,49036583,49036595,49036621,49036649,49036683,49036713,49036735,49036749,49036763,49036787,49036806,49036888,49036902,49036926]]	Non-significant pvalue
18	49929000	49930000	2	0.009851018546670719	0.022455780030018843	1	1	0	21	["01_lean_SGLT2","02_lean_control"]	[3.46,-2.66]	[[7.08,3.46,8.075,1.51,-3.85],[-2.43,-4.66,-7.13,-6.48,-10.57,-3.44,-2.675,-8.32,-5.4,-0.935,-2.31,0.27,-2.66,-0.02,-2.905,-6.94,-2.61,-1.97,-1.96,0.53,-0.755]]	[[49929025,49929073,49929114,49929178,49929792],[49929025,49929073,49929114,49929178,49929207,49929263,49929318,49929358,49929429,49929464,49929487,49929506,49929524,49929556,49929576,49929593,49929611,49929633,49929686,49929792,49929962]]	Non-significant pvalue
18	51023000	51024000	2	0.012654012654012654	0.02611695762380694	1	1	0	13	["01_lean_SGLT2","02_lean_control"]	[-2.655,3.262]	[[-21.31,-2.63,-13.08,-7.4,-1.82,-0.66,-2.68,-0.73],[2.975,7.02,1.305,3.55,5.97,-2.82]]	[[51023408,51023445,51023466,51023488,51023544,51023563,51023588,51023651],[51023563,51023706,51023717,51023797,51023816,51023960]]	Non-significant pvalue
18	51451000	51452000	2	0.0086996336996337	0.020284186459573344	1	1	0	12	["01_lean_SGLT2","02_lean_control"]	[2.275,-4.265]	[[2.275,5.165,0.8,2.945,-2.525],[-1.65,-4.855,-1.04,-4.33,-1.46,-0.7,-0.985,-4.99,-13.73,-4.265,-7.065]]	[[51451150,51451229,51451796,51451835,51451961],[51451040,51451082,51451150,51451229,51451279,51451295,51451325,51451379,51451796,51451835,51451899]]	Non-significant pvalue
18	52641000	52642000	2	0.0014803475810029293	0.007938677536090285	1	1	0	16	["01_lean_SGLT2","02_lean_control"]	[-2.16,2.32]	[[-5.03,-4.215,-5.92,-9.06,-2.675,0.925,-4.71,-2.16,-0.01,1.08,-0.27,-0.28,0.1],[2.18,2.32,-0.53,-1.21,4.29,1.6,-1.165,2.345,2.755,-0.5,3.26,3.86,-0.255,9.14,7.49]]	[[52641028,52641071,52641143,52641284,52641379,52641460,52641487,52641535,52641701,52641720,52641764,52641829,52641841],[52641028,52641143,52641284,52641379,52641413,52641460,52641487,52641535,52641552,52641630,52641701,52641720,52641764,52641829,52641841]]	Significant pvalue
18	52736000	52737000	2	0.14185814185814188	0.15820908030989106	1	1	0	11	["01_lean_SGLT2","02_lean_control"]	[-2.84,2.383]	[[-8.815,-9.3,-4.05,-3.13,1.845,3.29,-0.88,-2.55],[3.33,-1.63,2.145,2.945,2.62,-4.23]]	[[52736027,52736063,52736087,52736448,52736533,52736555,52736577,52736703],[52736278,52736329,52736533,52736555,52736577,52736947]]	Non-significant pvalue
18	52933000	52934000	2	0.000543189330374685	0.005817367760943924	1	1	0	19	["01_lean_SGLT2","02_lean_control"]	[-3.29,2.245]	[[-2.975,-3.29,-2.74,-4.87,-4.985,-3.45,-4.85,-2.825,-9.07,-1.92,-8.87,-2.05,-2.43,-1.07,-11.865,-0.33,-4.69],[7.24,1.215,0.65,2.245,7.345,5.62,-3.38]]	[[52933237,52933262,52933322,52933384,52933404,52933458,52933503,52933569,52933582,52933622,52933638,52933656,52933710,52933728,52933752,52933780,52933947],[52933117,52933182,52933710,52933728,52933752,52933780,52933947]]	Significant pvalue
18	53345000	53346000	2	0.14571049865167512	0.16221956992748068	1	1	0	13	["01_lean_SGLT2","02_lean_control"]	[4.53,-2.17]	[[6.61,3.81,5.25,8.375,7.555,-6.09,-9.07,-0.73],[-6.035,-4.685,3.505,-1.37,2.345,-3.28,0.775,-3.085,-2.97,-1.05]]	[[53345116,53345170,53345236,53345277,53345290,53345672,53345689,53345768],[53345260,53345277,53345290,53345672,53345689,53345768,53345837,53345920,53345975,53345994]]	Non-significant pvalue
18	53820000	53821000	2	0.08974358974358976	0.10925306577480492	1	1	0	12	["01_lean_SGLT2","02_lean_control"]	[5.17,-3.01]	[[-8.07,-0.315,9.55,6.885,5.17],[0.76,0.18,-2.085,-2.6,-3.01,-14.15,-5.68,-2.155,-4.545,-3.155,-6.62]]	[[53820023,53820591,53820615,53820637,53820748],[53820142,53820229,53820282,53820337,53820591,53820615,53820637,53820706,53820748,53820847,53820865]]	Non-significant pvalue
18	54537000	54538000	2	0.007709853177470418	0.019663074095422464	1	1	0	17	["01_lean_SGLT2","02_lean_control"]	[-2.115,2.56]	[[-0.595,0.585,-2.955,-0.45,3.72,-2.115,-1.545,0.57,-1.82,-3.21,-8.79,-2.245,-2.64,-10.425,-14.76,-2.64,-0.54],[0.035,2.56,-0.285,3.89,2.66]]	[[54537023,54537050,54537062,54537430,54537467,54537578,54537679,54537712,54537770,54537804,54537819,54537844,54537861,54537875,54537921,54537967,54537998],[54537023,54537050,54537062,54537430,54537467]]	Non-significant pvalue
18	54693000	54694000	2	0.0006302374930340634	0.0058371914327593	1	1	0	17	["01_lean_SGLT2","02_lean_control"]	[2.7,-2.54]	[[1.235,-3.96,16.35,3.215,4.4,-0.46,-1.54,4.91,2.7,1.165,11.95],[-2.165,-6.6,-7.72,-1.91,-3.92,-5.98,-1.82,-3.405,-0.24,-1.0,-2.43,-2.54,-7.07]]	[[54693002,54693611,54693806,54693828,54693847,54693861,54693880,54693896,54693917,54693945,54693993],[54693132,54693546,54693611,54693672,54693689,54693706,54693743,54693806,54693828,54693847,54693861,54693945,54693993]]	Significant pvalue
18	54860000	54861000	2	0.05128205128205128	0.07024087024087025	1	1	0	9	["01_lean_SGLT2","02_lean_control"]	[2.445,-2.252]	[[5.77,2.46,3.34,-0.19,-0.99,-6.77,2.445],[-1.82,-2.685,-5.225,-8.16,-1.26,0.105]]	[[54860067,54860190,54860265,54860302,54860353,54860743,54860821],[54860021,54860036,54860067,54860190,54860265,54860302]]	Non-significant pvalue
18	55142000	55143000	2	0.017316017316017316	0.03221733463668948	1	1	0	7	["01_lean_SGLT2","02_lean_control"]	[-4.498,2.29]	[[-2.74,-5.06,-10.6,-2.04,-3.995,-5.0],[4.77,2.29,2.385,-2.81,-0.41]]	[[55142046,55142415,55142501,55142667,55142692,55142720],[55142046,55142501,55142667,55142692,55142946]]	Non-significant pvalue
18	55237000	55238000	2	0.007734722881015153	0.019663074095422464	1	1	0	23	["01_lean_SGLT2","02_lean_control"]	[-2.095,3.11]	[[0.12,-0.28,0.36,-1.64,-2.01,-0.225,-2.18,-3.82,0.07,-2.41,-3.33,-0.95,0.0,-2.88,-7.01,-4.265,-3.025,-3.565,0.91,-4.5],[-0.575,-2.5,-3.26,3.18,3.88,3.19,9.16,3.11,1.66]]	[[55237001,55237040,55237178,55237194,55237233,55237249,55237283,55237303,55237316,55237349,55237363,55237414,55237445,55237475,55237646,55237658,55237697,55237836,55237897,55237912],[55237001,55237040,55237646,55237836,55237897,55237912,55237957,55237968,55237992]]	Non-significant pvalue
18	55558000	55559000	2	0.35525521732418286	0.3625895185850692	1	1	0	25	["01_lean_SGLT2","02_lean_control"]	[4.235,-3.885]	[[6.08,4.29,4.235,-4.065,-11.63],[-1.83,-5.835,-2.035,-2.595,-6.915,13.69,6.61,2.19,1.27,-9.57,-6.445,-4.255,-10.35,-5.83,-4.8,-11.245,-9.59,1.065,-17.0,-12.7,-3.885,-1.895,10.445,-1.98,-0.58]]	[[55558001,55558032,55558363,55558405,55558432],[55558001,55558032,55558073,55558114,55558130,55558339,55558363,55558405,55558432,55558463,55558496,55558516,55558545,55558571,55558587,55558605,55558648,55558687,55558723,55558773,55558821,55558843,55558861,55558970,55558987]]	Non-significant pvalue
18	55628000	55629000	2	0.00032908268202385847	0.005030036743591731	1	1	0	12	["01_lean_SGLT2","02_lean_control"]	[2.157,-3.41]	[[-1.44,-0.975,6.31,7.755,0.175,3.275,3.87,1.04],[-0.58,-4.465,-3.145,-3.41,-5.07,-2.36,-7.48,-5.995,-2.46]]	[[55628202,55628213,55628622,55628762,55628781,55628802,55628827,55628995],[55628487,55628699,55628718,55628740,55628762,55628781,55628802,55628827,55628995]]	Significant pvalue
X	2883000	2884000	2	0.07115384615384615	0.09055944055944055	1	1	0	11	["01_lean_SGLT2","02_lean_control"]	[2.235,-2.15]	[[0.395,2.235,2.705,5.22,-3.075,3.84,-12.115],[-0.76,-3.54,0.175,-1.21,0.28,-3.79,-2.15,-4.92,-4.455]]	[[2883283,2883820,2883841,2883864,2883915,2883957,2883992],[2883006,2883032,2883117,2883283,2883421,2883864,2883915,2883957,2883992]]	Non-significant pvalue
X	6950000	6951000	2	9.119594909113618e-06	0.0017154487510999828	1	1	0	24	["01_lean_SGLT2","02_lean_control"]	[-2.93,3.625]	[[2.755,-1.9,0.53,-5.075,-0.38,-3.67,-0.41,-0.69,-6.52,-1.48,-8.785,-3.59,-3.3,-1.84,-2.93,-11.05,-4.155,-1.995,-7.21,-1.57,-4.975],[5.18,4.93,5.505,0.155,0.555,1.025,2.07,4.14,5.15,5.79,2.585,-1.51,9.12,-5.41,3.875,0.38,3.375,4.035]]	[[6950112,6950177,6950261,6950272,6950317,6950339,6950352,6950367,6950404,6950424,6950483,6950507,6950571,6950620,6950658,6950733,6950805,6950829,6950955,6950970,6950999],[6950007,6950030,6950048,6950261,6950272,6950317,6950339,6950352,6950367,6950404,6950424,6950507,6950571,6950658,6950733,6950955,6950970,6950999]]	Significant pvalue
X	7022000	7023000	2	0.08177117000646413	0.10106501912327155	1	1	0	12	["01_lean_SGLT2","02_lean_control"]	[-3.532,2.39]	[[-9.48,-3.525,-2.55,-3.4,-5.415,-11.02,-0.345,1.815,0.575,-6.23,-3.61,-3.54],[2.605,-6.42,2.39,7.22,-2.09]]	[[7022036,7022098,7022489,7022511,7022543,7022575,7022690,7022753,7022798,7022817,7022880,7022901],[7022036,7022489,7022511,7022543,7022575]]	Non-significant pvalue
X	7240000	7241000	2	0.0005943713037534548	0.0058371914327593	1	1	0	19	["01_lean_SGLT2","02_lean_control"]	[2.308,-3.22]	[[0.43,-0.39,2.605,3.535,2.01,3.68],[1.88,-0.475,-3.705,-1.64,-8.09,-1.775,-13.515,-3.43,-5.17,-7.185,-1.32,-3.65,-8.47,-0.05,-3.22,1.65,0.33]]	[[7240042,7240431,7240443,7240457,7240476,7240490],[7240148,7240167,7240184,7240199,7240219,7240231,7240266,7240280,7240303,7240330,7240349,7240431,7240443,7240476,7240490,7240580,7240597]]	Significant pvalue
X	10234000	10235000	2	0.004795204795204795	0.014422079821319366	1	1	0	11	["01_lean_SGLT2","02_lean_control"]	[-2.39,2.33]	[[-2.4,-2.38,-0.695,-0.4,-5.095,-5.51],[4.24,-3.76,2.325,2.33,3.295,1.205,0.025,7.48,2.78]]	[[10234038,10234085,10234226,10234506,10234626,10234987],[10234038,10234085,10234626,10234855,10234876,10234909,10234930,10234952,10234987]]	Non-significant pvalue
X	10474000	10475000	2	0.007936507936507936	0.019663074095422464	1	1	0	9	["01_lean_SGLT2","02_lean_control"]	[-2.27,3.075]	[[-0.295,-2.27,-2.32,-2.395,-0.32],[0.0,0.21,4.34,3.075,3.655]]	[[10474022,10474088,10474103,10474248,10474877],[10474022,10474377,10474594,10474614,10474643]]	Non-significant pvalue
X	11309000	11310000	2	0.09523809523809523	0.11294352823588205	1	1	0	7	["01_lean_SGLT2","02_lean_control"]	[-2.53,3.275]	[[-2.53,-2.705,-2.54,-1.505,-0.86],[3.265,5.06,-2.695,3.275,5.21]]	[[11309354,11309637,11309657,11309691,11309724],[11309171,11309191,11309657,11309691,11309724]]	Non-significant pvalue
X	11321000	11322000	2	0.013986013986013986	0.028207018390379517	1	1	0	9	["01_lean_SGLT2","02_lean_control"]	[-3.045,3.01]	[[-3.625,-4.44,0.725,-4.955,4.54,-8.795,-0.38,-2.465],[0.32,7.04,2.835,3.01,0.56,3.24,6.39]]	[[11321186,11321211,11321234,11321248,11321282,11321295,11321595,11321739],[11321167,11321186,11321211,11321234,11321248,11321282,11321295]]	Non-significant pvalue
X	12035000	12036000	2	0.00014103321225661085	0.004131750773888118	1	1	0	18	["01_lean_SGLT2","02_lean_control"]	[-3.24,2.415]	[[-8.445,-2.95,-5.61,-2.87,-1.48,-5.06,-2.57,-3.24,-7.235],[0.755,2.415,1.3,5.87,4.08,3.89,2.955,0.95,1.14,-1.93,7.69,10.265,2.265]]	[[12035341,12035613,12035710,12035722,12035882,12035898,12035916,12035961,12035981],[12035012,12035033,12035051,12035068,12035140,12035186,12035613,12035710,12035722,12035742,12035765,12035794,12035961]]	Significant pvalue
X	12764000	12765000	2	0.00018190456978444268	0.004151585350572122	1	1	0	14	["01_lean_SGLT2","02_lean_control"]	[-4.2,4.04]	[[-16.685,-12.48,-14.33,-2.14,-4.835,-4.2,-0.61,-1.38,-2.53,-7.89,-0.31],[6.71,0.35,6.57,0.26,6.78,7.26,0.88,4.04,1.555,4.06,-1.475]]	[[12764233,12764272,12764344,12764358,12764384,12764395,12764416,12764510,12764914,12764969,12764985],[12764148,12764185,12764209,12764233,12764272,12764344,12764358,12764384,12764395,12764416,12764510]]	Significant pvalue
X	13735000	13736000	2	0.17748917748917747	0.19192609623231632	1	1	0	11	["01_lean_SGLT2","02_lean_control"]	[2.515,-3.49]	[[5.14,7.775,2.515,-7.925,-3.345],[-0.995,-3.265,-3.37,-3.61,-9.84,-5.385]]	[[13735601,13735620,13735638,13735673,13735715],[13735271,13735437,13735450,13735475,13735544,13735563]]	Non-significant pvalue
X	13744000	13745000	2	0.030303030303030304	0.04690743046907431	1	1	0	7	["01_lean_SGLT2","02_lean_control"]	[-2.25,2.39]	[[-2.25,0.85,-0.065,-4.295,-4.0],[2.39,2.375,4.725,2.835,-0.51,-0.27,8.92]]	[[13744068,13744095,13744373,13744415,13744817],[13744068,13744095,13744146,13744373,13744415,13744644,13744817]]	Non-significant pvalue
X	13897000	13898000	2	0.004998308430515158	0.014741511051474152	1	1	0	14	["01_lean_SGLT2","02_lean_control"]	[2.6,-2.378]	[[-2.33,-1.785,-0.59,3.08,4.84,2.6,4.64,4.33,1.885],[-3.65,-0.955,-1.68,-0.48,-3.17,-1.17,-0.78,0.54,-7.45,-3.93,-6.22,-3.075]]	[[13897502,13897523,13897569,13897725,13897745,13897807,13897826,13897840,13897884],[13897060,13897078,13897167,13897198,13897523,13897569,13897634,13897745,13897807,13897826,13897840,13897884]]	Non-significant pvalue
X	14075000	14076000	2	0.00945918875935478	0.021750634618167532	1	1	0	16	["01_lean_SGLT2","02_lean_control"]	[3.35,-4.555]	[[-1.6,3.35,5.225,3.74,17.23,7.17,8.605,-1.76,-5.065,-7.565,-1.855],[-2.94,-3.165,-1.07,-6.09,-3.66,-5.07,-3.88,-4.98,1.57,-8.94,-0.84,-6.02,-5.67,-4.555,-5.145]]	[[14075011,14075201,14075224,14075239,14075251,14075328,14075420,14075501,14075518,14075540,14075978],[14075011,14075041,14075154,14075172,14075201,14075224,14075239,14075251,14075328,14075420,14075501,14075518,14075540,14075604,14075689]]	Non-significant pvalue
X	14128000	14129000	2	0.005050505050505051	0.014741511051474152	1	1	0	7	["01_lean_SGLT2","02_lean_control"]	[-4.26,3.515]	[[-4.41,-2.44,-1.22,-10.42,-5.86,-2.1,-4.26],[3.515,11.41,6.07,-0.36,-1.29]]	[[14128415,14128438,14128456,14128492,14128510,14128539,14128878],[14128456,14128492,14128510,14128539,14128878]]	Non-significant pvalue
X	14823000	14824000	2	0.03937884702455977	0.057789736542535775	1	1	0	16	["01_lean_SGLT2","02_lean_control"]	[-2.6,2.34]	[[-4.24,-3.64,-0.145,-4.3,-0.8,-4.295,-3.215,-2.145,-5.67,-3.03,-0.52,-11.84,-2.17,-0.38,-0.29,-1.795],[2.34,0.625,4.02,8.58,3.3,-3.54,-6.505]]	[[14823027,14823097,14823160,14823223,14823258,14823273,14823304,14823337,14823437,14823524,14823578,14823616,14823635,14823694,14823865,14823927],[14823524,14823578,14823616,14823635,14823694,14823865,14823927]]	Non-significant pvalue
X	15054000	15055000	2	0.00022422465089762275	0.004753444617118683	1	1	0	19	["01_lean_SGLT2","02_lean_control"]	[2.125,-3.002]	[[-0.235,3.53,0.14,6.015,1.905,2.81,3.855,2.26,5.175,1.55,0.77,2.125,-1.39],[-3.27,-2.055,-9.275,-8.275,-1.12,-2.735,-0.57,-4.015,-8.05,0.56]]	[[15054014,15054286,15054324,15054367,15054393,15054416,15054430,15054453,15054574,15054685,15054728,15054923,15054959],[15054014,15054038,15054062,15054095,15054170,15054219,15054242,15054574,15054685,15054728]]	Significant pvalue
X	15930000	15931000	2	0.041478129713423836	0.059870804020653756	1	1	0	13	["01_lean_SGLT2","02_lean_control"]	[-2.575,3.435]	[[0.33,-2.87,-2.49,-0.99,-4.9,-2.66,-4.82,-0.24,-3.395,-4.62,-0.6,-1.895],[7.65,7.91,5.88,0.99,-6.7,-0.435]]	[[15930097,15930113,15930157,15930182,15930211,15930224,15930368,15930482,15930533,15930560,15930806,15930853],[15930482,15930533,15930560,15930806,15930853,15930991]]	Non-significant pvalue
X	16117000	16118000	2	0.03199741435035553	0.04839379493524135	1	1	0	13	["01_lean_SGLT2","02_lean_control"]	[2.52,-2.93]	[[-5.535,0.74,4.99,1.61,3.43,8.865],[4.55,-2.92,-1.425,-4.76,-2.19,0.55,-4.81,-3.215,-1.7,-10.08,-2.94,-11.26]]	[[16117218,16117679,16117712,16117724,16117825,16117866],[16117000,16117017,16117053,16117125,16117679,16117712,16117724,16117825,16117866,16117954,16117975,16117998]]	Non-significant pvalue
X	16327000	16328000	2	0.0005827505827505828	0.005817367760943924	1	1	0	10	["01_lean_SGLT2","02_lean_control"]	[-4.36,2.955]	[[-1.54,-0.55,-6.77,-12.94,-3.195,-4.36,-8.66],[1.315,6.085,5.805,-0.47,2.955,0.565,3.065]]	[[16327342,16327434,16327455,16327488,16327559,16327760,16327779],[16327434,16327455,16327488,16327559,16327628,16327847,16327915]]	Significant pvalue
X	17867000	17868000	2	0.045263071794289705	0.06367823884265568	1	1	0	9	["01_lean_SGLT2","02_lean_control"]	[-2.42,3.455]	[[0.115,-2.28,-1.47,-3.27,-2.42,-5.78,-3.92,-3.92,-0.495],[-1.35,3.605,3.455,3.84,-2.655]]	[[17867101,17867441,17867514,17867663,17867689,17867754,17867777,17867797,17867826],[17867441,17867754,17867777,17867797,17867826]]	Non-significant pvalue
X	18187000	18188000	2	0.01998001998001998	0.03513995731894564	1	1	0	13	["01_lean_SGLT2","02_lean_control"]	[-3.498,2.11]	[[-4.09,-1.835,0.53,-3.97,-6.265,-3.025],[-5.25,1.82,8.395,-0.735,3.14,2.895,2.4,0.735]]	[[18187386,18187413,18187467,18187619,18187653,18187672],[18187467,18187689,18187719,18187757,18187783,18187796,18187844,18187861]]	Non-significant pvalue
X	20111000	20112000	2	0.006216006216006216	0.017146855856533274	1	1	0	10	["01_lean_SGLT2","02_lean_control"]	[-4.92,4.082]	[[0.58,-4.92,-6.43,-10.24,-2.105],[-1.45,2.52,1.19,9.315,7.13,5.645,8.18,0.31]]	[[20111011,20111823,20111850,20111869,20111884],[20111662,20111701,20111720,20111745,20111788,20111850,20111869,20111884]]	Non-significant pvalue
